stu_id, eventA, eventB, eventC, eventD, eventE, eventF
22436302, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
27197187, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
26925013, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
22126283, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
20883633, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
8168867, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
79781893, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
66626820, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
47928381, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
11204229, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
23042008, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
12934842, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
24718094, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14336434, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
34289714, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
19395222, 0.000000, 0.170000, 0.000000, 0.000000, 0.000000, 0.000000
77329172, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
76116993, 0.000000, 0.110000, 0.000000, 0.000000, 0.000000, 0.000000
92287332, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
99364251, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
11793897, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
18991929, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
23231469, 0.000000, 0.450000, 0.000000, 0.000000, 0.000000, 0.000000
39126478, 0.000000, 0.030000, 0.000000, 0.000000, 0.000000, 0.000000
83624778, 0.000000, 0.010000, 0.000000, 0.000000, 0.000000, 0.000000
4966373, 0.000000, 0.030000, 0.000000, 0.000000, 0.000000, 0.000000
49029221, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
92123723, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
18937238, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
24891318, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
21289709, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
11437942, 0.000000, 0.000000, 0.020000, 0.070000, 0.020000, 0.000000
82929433, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
27926608, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
66849032, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
92123418, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
69817260, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
22972207, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
32799537, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
23435947, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
82866212, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
23993957, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
79315221, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
16439231, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1320292, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
18327920, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
67627209, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
57322996, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
26306611, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
31672949, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14622284, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
37898271, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
29222221, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
23442272, 0.000000, 0.000000, 0.020000, 0.000000, 0.000000, 0.000000
46326193, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13794632, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
37299864, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
93358421, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
26979729, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
92111031, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
27993992, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
51713992, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
83179620, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
92222297, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
82329499, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
31764179, 0.000000, 0.000000, 0.020000, 0.000000, 0.000000, 0.000000
98323914, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
19694172, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
12893819, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
21142292, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
11471732, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
90123122, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
87390366, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
61387380, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
73812612, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
72323411, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
9592294, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
20621028, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
23147624, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
28770108, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
17711292, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
21288934, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
21727342, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
69192361, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
99621903, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.160000
92991210, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
43813209, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
32799141, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
69980471, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
20119124, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
63270289, 0.000000, 0.000000, 0.000000, 0.030000, 0.000000, 0.000000
42239229, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
44842713, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
12339174, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
21746894, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
48263839, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
36234722, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.020000
12988439, 0.000000, 0.000000, 0.000000, 0.000000, 0.340000, 0.120000
62233221, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
29223986, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
88297211, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
69191326, 0.000000, 0.000000, 0.020000, 0.010000, 0.000000, 0.020000
32283371, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
97303264, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
12149820, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
31939133, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
19943927, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
23368822, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
22317777, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
89123242, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
11292796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
38622626, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
43399242, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
12978433, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
22399296, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
23096207, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
69987409, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
16782487, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
92998238, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
78959224, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
42281379, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
38436783, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
90276110, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
33282984, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
37426132, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
33499139, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
82797210, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
48298644, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
19433213, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14309221, 0.000000, 0.000000, 0.000000, 0.000000, 0.020000, 0.020000
91232659, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
9266219, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
32478229, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
19184339, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
42939727, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
3238209, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
91217212, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
11881234, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
36496182, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
37922216, 0.000000, 0.000000, 0.250000, 0.000000, 0.000000, 0.000000
98294402, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
59693998, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
7629892, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13669322, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
35374298, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
73328037, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
49665799, 0.000000, 0.000000, 0.000000, 0.010000, 0.000000, 0.000000
12599612, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
48917927, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
81976906, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
92322219, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
71233324, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
68708699, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
33317870, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
19244134, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
34643284, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
90083127, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
42033492, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
15233639, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14311489, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
22233892, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
83249724, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
12710322, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
22648032, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.020000
91944224, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
91388529, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
82344127, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
39289214, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1249922, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
90601284, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
42920964, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
22301126, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
42399162, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
84032611, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
20273918, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
29333264, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
19329717, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
93336825, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
71279919, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
29303782, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
92324119, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
41271982, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
99824282, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
12799328, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
73277199, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
12321183, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
16362391, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
92434328, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
11080900, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
61631191, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
89029121, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
12692932, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
79624612, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
32738013, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
42121691, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
82663620, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
78953699, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
21392220, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
32691479, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
78222972, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
71481299, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
76192623, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
77297429, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
9784846, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
18918829, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
43426122, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
17864429, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.020000
31343949, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
89380491, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
27823332, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
96211346, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
38373631, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
62932771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
21632224, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
67213321, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
39234306, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
78491088, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
26236790, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
62912129, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
79213484, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
93261083, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
28723469, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
78227293, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
42832791, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
21138360, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
31292093, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
68394917, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
41976719, 0.000000, 0.000000, 0.050000, 0.000000, 0.000000, 0.000000
91117746, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
99112271, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
99226354, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
94662369, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
76678071, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
12221767, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
52482199, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
42930429, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
22226939, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
28232379, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
21912912, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
38270312, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
6239894, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
89187372, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13108213, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
93529131, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
49461083, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
38322767, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
28146160, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
29853309, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14283322, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
49090396, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
61831661, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
28806731, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
32229124, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
48030492, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
69014149, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13331626, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
24792821, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
78917412, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
44961703, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
12331291, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
97199773, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
68992161, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
32111113, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
74846190, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
98277641, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
87121994, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
93911226, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
99281012, 0.000000, 0.000000, 0.050000, 0.000000, 0.000000, 0.000000
73469383, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
47912737, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
69170280, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
26722697, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
33179394, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
32940663, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
49299144, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
19936714, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
31809029, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
91109649, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
63307239, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
69276260, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
24461101, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
63492332, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
21922911, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
34080732, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
83319124, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
29912377, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
62328231, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
69840623, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.020000
26092301, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
23624602, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
93224213, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
72723164, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
93112129, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
22736979, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
27482993, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
26691249, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
24272289, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
17222912, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
29772414, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
7762609, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
34973611, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
93122691, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
71924231, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
12377227, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
32822921, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
29297991, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
93914372, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
27371923, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
78937967, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
12297119, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
33216298, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
27939818, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
19703264, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
29933314, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
16169272, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
12713792, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
54948311, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
93329194, 0.000000, 0.000000, 0.000000, 0.000000, 0.020000, 0.000000
41342312, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
62182498, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2418492, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
29690533, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
62598442, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
26708962, 0.000000, 0.000000, 0.140000, 0.000000, 0.000000, 0.000000
22933225, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
45139049, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
29417523, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14079123, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2333228, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
19470974, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
41892939, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
92749237, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1188609, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
19393172, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
24226163, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
11172967, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
93118267, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
93523991, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
83222261, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
74212771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2237922, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
19483973, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
48923417, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
32993493, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10677220, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
71117236, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
12762779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
32919293, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
73281248, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
