学号,平均消费额/天,消费额为0的天数
63241959,0.303030303030303,0.2226190476190476
39779972,0.4231601731601731,0.4154761904761905
22162022,0.3852813852813853,0.6035714285714285
8422408,0.18614718614718612,0.430952380952381
21922227,0.24999999999999997,0.45714285714285713
90666242,0.18398268398268397,0.305952380952381
88187226,0.31060606060606055,0.3404761904761905
39922239,0.19588744588744586,0.4797619047619048
48207863,0.277056277056277,0.3392857142857143
93621248,0.30411255411255406,0.4035714285714286
99128918,0.3203463203463203,0.39880952380952384
87212912,0.23701298701298698,0.26666666666666666
49129284,0.4047619047619048,0.24761904761904763
73977939,0.27813852813852813,0.3
2222811,0.3582251082251082,0.24047619047619048
46233890,0.4231601731601731,0.2726190476190476
69272933,0.277056277056277,0.35
32163239,0.13095238095238093,0.425
33322296,0.21320346320346317,0.29404761904761906
62022396,0.303030303030303,0.32142857142857145
37372612,0.4004329004329004,0.305952380952381
14622284,0.20670995670995668,0.4607142857142857
73793462,0.37554112554112556,0.2869047619047619
49090396,0.28030303030303033,0.16904761904761906
97279911,0.3474025974025974,0.3773809523809524
32842426,0.2694805194805195,0.42738095238095236
11294287,0.3474025974025974,0.2619047619047619
16439231,0.4090909090909091,0.375
38328302,0.34415584415584416,0.305952380952381
12398669,0.4642857142857143,0.21666666666666667
22238067,0.29545454545454547,0.611904761904762
28269799,0.23268398268398266,0.29642857142857143
11881234,0.2435064935064935,0.2226190476190476
12822320,0.3971861471861472,0.2261904761904762
38319426,0.23376623376623373,0.4083333333333333
62268236,0.2564935064935065,0.5583333333333333
32339326,0.487012987012987,0.26785714285714285
93267531,0.4101731601731602,0.24404761904761904
61985226,0.28138528138528135,0.26904761904761904
39392790,0.41450216450216454,0.32142857142857145
79591790,0.2694805194805195,0.275
59692677,0.3333333333333333,0.2785714285714286
27269638,0.23484848484848483,0.3107142857142857
27236289,0.3181818181818182,0.22142857142857142
29740763,0.43722943722943725,0.3404761904761905
82446919,0.3203463203463203,0.2571428571428571
13964206,0.3582251082251082,0.32857142857142857
68394917,0.3073593073593074,0.29404761904761906
41692234,0.42207792207792205,0.6321428571428571
39329328,0.36363636363636365,0.24285714285714285
19599317,0.3311688311688311,0.31547619047619047
43137233,0.28354978354978355,0.24642857142857144
82412742,0.28787878787878785,0.569047619047619
22931169,0.2792207792207792,0.25357142857142856
99222277,0.36363636363636365,0.2511904761904762
19818229,0.29437229437229434,0.3476190476190476
31246683,0.26190476190476186,0.3130952380952381
21932421,0.3138528138528138,0.30714285714285716
27290784,0.29978354978354976,0.24761904761904763
29262321,0.303030303030303,0.3047619047619048
11992688,0.35173160173160173,0.2571428571428571
12978433,0.2196969696969697,0.3952380952380952
19809294,0.2435064935064935,0.6464285714285715
87163274,0.277056277056277,0.44761904761904764
12382684,0.25865800865800864,0.5190476190476191
21908222,0.29653679653679654,0.28809523809523807
62849327,0.5465367965367965,0.24523809523809523
61689921,0.3582251082251082,0.4630952380952381
46722292,0.27813852813852813,0.319047619047619
94228860,0.30411255411255406,0.4357142857142857
32629230,0.23160173160173156,0.7130952380952381
39027928,0.3214285714285714,0.43214285714285716
48519934,0.3603896103896104,0.30952380952380953
97129370,0.47727272727272724,0.2726190476190476
22324638,0.316017316017316,0.6595238095238095
22332264,0.25541125541125537,0.3738095238095238
41731398,0.16125541125541124,0.39166666666666666
32429496,0.4112554112554112,0.6571428571428571
24821301,0.3712121212121212,0.26666666666666666
91716987,0.22077922077922074,0.4154761904761905
14126921,0.37554112554112556,0.24761904761904763
29049830,0.2283549783549783,0.475
88677991,0.4556277056277056,0.30357142857142855
81296206,0.29545454545454547,0.24285714285714285
99481147,0.33874458874458874,0.20595238095238094
1869639,0.23484848484848483,0.19166666666666668
18918829,0.33658008658008653,0.30357142857142855
29161423,0.47077922077922074,0.4023809523809524
11292098,0.262987012987013,0.35595238095238096
6732119,0.4512987012987013,0.3119047619047619
31293290,0.2759740259740259,0.26666666666666666
32433610,0.5378787878787878,0.3619047619047619
27234312,0.4945887445887446,0.21904761904761905
32822921,0.33225108225108224,0.5666666666666667
99141983,0.3192640692640692,0.31785714285714284
97153277,0.4448051948051948,0.2726190476190476
22317777,0.3095238095238095,0.2571428571428571
13914379,0.5032467532467532,0.18095238095238095
33269732,0.3235930735930736,0.2130952380952381
84373228,0.41450216450216454,0.29285714285714287
62378476,0.33658008658008653,0.3
36216913,0.2510822510822511,0.7119047619047619
85890129,0.2716450216450216,0.29285714285714287
12123961,0.29870129870129863,0.3535714285714286
1641236,0.30086580086580084,0.3404761904761905
38132042,0.1883116883116883,0.2654761904761905
48902435,0.3712121212121212,0.425
23956929,0.1991341991341991,0.5654761904761905
2693461,0.21212121212121207,0.25357142857142856
92234792,0.2759740259740259,0.29404761904761906
43212983,0.6709956709956709,0.2511904761904762
46423269,0.3593073593073593,0.3535714285714286
21922911,0.21645021645021645,0.24761904761904763
3238209,0.2705627705627705,0.25595238095238093
61269692,0.2294372294372294,0.5464285714285714
20689232,0.3181818181818182,0.30714285714285716
68721230,0.316017316017316,0.31666666666666665
82227026,0.25541125541125537,0.3880952380952381
92379691,0.31060606060606055,0.4666666666666667
23112224,0.25541125541125537,0.5238095238095238
82119129,0.26515151515151514,0.42857142857142855
4832317,0.1699134199134199,0.6976190476190476
82482309,0.24567099567099565,0.7476190476190476
31361163,0.23701298701298698,0.30952380952380953
73229281,0.3235930735930736,0.375
28082994,0.170995670995671,0.34523809523809523
36293122,0.1742424242424242,0.25952380952380955
38749916,0.3311688311688311,0.45357142857142857
21277778,0.21103896103896103,0.3952380952380952
27482993,0.3084415584415584,0.2869047619047619
21237919,0.2846320346320346,0.39404761904761904
7629892,0.5151515151515151,0.35714285714285715
77662349,0.3235930735930736,0.3130952380952381
76672893,0.23593073593073594,0.4095238095238095
82322231,0.27813852813852813,0.305952380952381
93123348,0.2705627705627705,0.27380952380952384
12299241,0.2564935064935065,0.3476190476190476
90211198,0.2716450216450216,0.2630952380952381
69242222,0.35173160173160173,0.49404761904761907
36826902,0.3333333333333333,0.4035714285714286
84221493,0.1764069264069264,0.4738095238095238
88233206,0.3246753246753246,0.32261904761904764
22476784,0.35389610389610393,0.33214285714285713
13907327,0.17748917748917747,0.42142857142857143
42112693,0.2251082251082251,0.31547619047619047
21782479,0.3268398268398268,0.3464285714285714
92662037,0.3571428571428571,0.5869047619047619
62923226,0.329004329004329,0.3630952380952381
41922721,0.19264069264069264,0.4523809523809524
98678949,0.30627705627705626,0.3464285714285714
29112372,0.3614718614718615,0.3904761904761905
7339637,0.39826839826839827,0.22142857142857142
78681094,0.2489177489177489,0.3773809523809524
21229191,0.277056277056277,0.28095238095238095
83326624,0.3647186147186147,0.2988095238095238
46392398,0.2889610389610389,0.25833333333333336
79232472,0.29437229437229434,0.38095238095238093
86829992,0.3787878787878788,0.3392857142857143
22981292,0.2294372294372294,0.3976190476190476
89262630,0.33658008658008653,0.18928571428571428
22919261,0.2867965367965367,0.3726190476190476
72700692,0.2867965367965367,0.4369047619047619
22942966,0.14718614718614714,0.7523809523809524
31244232,0.4437229437229437,0.5
22714744,0.21212121212121207,0.3130952380952381
46044038,0.15151515151515152,0.3976190476190476
92221364,0.4134199134199134,0.45
82147992,0.4415584415584416,0.3392857142857143
64972987,0.29220779220779214,0.30238095238095236
99949124,0.3116883116883117,0.3130952380952381
43326273,0.25216450216450215,0.2630952380952381
72998392,0.19696969696969696,0.36904761904761907
71781999,0.29653679653679654,0.2392857142857143
10238793,0.3625541125541125,0.38452380952380955
18318440,0.26190476190476186,0.30833333333333335
94360230,0.3484848484848485,0.5238095238095238
42732121,0.22727272727272727,0.6440476190476191
13389422,0.08766233766233768,0.2785714285714286
96633229,0.2662337662337662,0.5630952380952381
30192262,0.1991341991341991,0.3273809523809524
33922474,0.37987012987012986,0.32142857142857145
31492301,0.3268398268398268,0.3761904761904762
93923644,0.2510822510822511,0.32976190476190476
39718111,0.2792207792207792,0.3142857142857143
61203132,0.7359307359307359,0.2154761904761905
43091810,0.4090909090909091,0.375
69326219,0.2305194805194805,0.30952380952380953
79432411,0.6114718614718614,0.2833333333333333
97319124,0.36796536796536794,0.32857142857142857
83170207,0.43722943722943725,0.2869047619047619
66933598,0.34415584415584416,0.24761904761904763
22648032,0.3495670995670996,0.25952380952380955
92296812,0.28787878787878785,0.29404761904761906
39959629,0.3246753246753246,0.3964285714285714
16202224,0.2759740259740259,0.26666666666666666
71979377,0.4393939393939394,0.39404761904761904
30126213,0.2510822510822511,0.30238095238095236
29077929,0.3333333333333333,0.5178571428571429
98248048,0.4047619047619048,0.40476190476190477
82978942,0.3376623376623376,0.275
21872370,0.36796536796536794,0.7666666666666667
83121234,0.23701298701298698,0.3904761904761905
73622727,0.2510822510822511,0.5797619047619048
9222676,0.38852813852813856,0.25
26171717,0.1893939393939394,0.29523809523809524
18279171,0.47186147186147187,0.3202380952380952
65632299,0.2175324675324675,0.4595238095238095
20323221,0.18181818181818182,0.2761904761904762
85229817,0.29437229437229434,0.29285714285714287
34292111,0.17748917748917747,0.4630952380952381
93294269,0.29004329004329005,0.3607142857142857
38270312,0.2478354978354978,0.24166666666666667
38301691,0.2543290043290043,0.2619047619047619
22699357,0.34415584415584416,0.23809523809523808
21892774,0.3225108225108225,0.2833333333333333
92679226,0.17748917748917747,0.2369047619047619
19198913,0.25216450216450215,0.3333333333333333
40233347,0.07683982683982685,0.3142857142857143
48003474,0.44264069264069267,0.35
63793219,0.28354978354978355,0.40595238095238095
62394737,0.2510822510822511,0.24761904761904763
20927212,0.2532467532467532,0.4523809523809524
90278212,0.3928571428571429,0.37857142857142856
62307497,0.23809523809523808,0.4976190476190476
95023239,0.2478354978354978,0.5392857142857143
22292302,0.354978354978355,0.4797619047619048
31181323,0.29978354978354976,0.4797619047619048
47189325,0.2846320346320346,0.2642857142857143
14232342,0.2673160173160173,0.6952380952380952
77921680,0.29545454545454547,0.444047619047619
95297476,0.3192640692640692,0.23333333333333334
27682007,0.34090909090909083,0.2619047619047619
17462296,0.34199134199134196,0.2571428571428571
21229220,0.3668831168831169,0.2702380952380952
13634924,0.3138528138528138,0.5214285714285715
12179229,0.3906926406926407,0.22738095238095238
53721929,0.3279220779220779,0.2833333333333333
49461083,0.26515151515151514,0.4797619047619048
20120192,0.3214285714285714,0.3333333333333333
7909317,0.34632034632034625,0.3738095238095238
22124910,0.3051948051948052,0.35595238095238096
95432713,0.3311688311688311,0.2011904761904762
32297314,0.23809523809523808,0.26071428571428573
28192672,0.29004329004329005,0.3738095238095238
36923631,0.4837662337662338,0.375
42318710,0.3712121212121212,0.3821428571428571
91366337,0.27813852813852813,0.2726190476190476
77270178,0.170995670995671,0.3273809523809524
70697223,0.474025974025974,0.30714285714285716
32820283,0.21212121212121207,0.2857142857142857
93786303,0.25757575757575757,0.4511904761904762
82293419,0.2748917748917749,0.7261904761904762
33390232,0.14718614718614714,0.2357142857142857
77123383,0.1893939393939394,0.3880952380952381
23921493,0.2424242424242424,0.5023809523809524
16921733,0.2543290043290043,0.25
93233727,0.3560606060606061,0.24047619047619048
71299948,0.23268398268398266,0.2392857142857143
12230972,0.20670995670995668,0.7464285714285714
74401148,0.303030303030303,0.21666666666666667
21138360,0.24025974025974023,0.5035714285714286
14336434,0.2435064935064935,0.2726190476190476
39939292,0.369047619047619,0.3523809523809524
11461772,0.37445887445887444,0.27380952380952384
69898126,0.34523809523809523,0.2869047619047619
6992322,0.47727272727272724,0.3047619047619048
26306611,0.2792207792207792,0.3047619047619048
14332942,0.29978354978354976,0.4797619047619048
13979797,0.3993506493506494,0.3404761904761905
33028963,0.3051948051948052,0.23809523809523808
70202987,0.2489177489177489,0.2392857142857143
69022283,0.2759740259740259,0.5107142857142857
37202218,0.1753246753246753,0.3678571428571429
62311127,0.2694805194805195,0.4928571428571429
61898121,0.44047619047619047,0.23333333333333334
92123418,0.25865800865800864,0.3726190476190476
97224283,0.21428571428571427,0.23333333333333334
17398191,0.2824675324675324,0.5404761904761904
28929978,0.3495670995670996,0.325
12889913,0.369047619047619,0.5357142857142857
97303264,0.3528138528138528,0.39880952380952384
66393917,0.2911255411255411,0.3821428571428571
16386108,0.10173160173160171,0.40714285714285714
38271868,0.2846320346320346,0.5666666666666667
92936723,0.43506493506493504,0.24047619047619048
7266626,0.22077922077922074,0.41904761904761906
11299815,0.1753246753246753,0.21785714285714286
22263631,0.3203463203463203,0.43452380952380953
29819173,0.28138528138528135,0.34285714285714286
6797263,0.3051948051948052,0.2773809523809524
28127937,0.21428571428571427,0.45
36720392,0.2694805194805195,0.2630952380952381
27211293,0.48051948051948057,0.22857142857142856
26600624,0.21645021645021645,0.46904761904761905
42291622,0.12878787878787876,0.39404761904761904
10236212,0.33549783549783546,0.22976190476190475
63395922,0.2424242424242424,0.42857142857142855
42919942,0.28354978354978355,0.3869047619047619
67800819,0.23376623376623373,0.2261904761904762
14269232,0.20995670995670992,0.6130952380952381
83362002,0.2283549783549783,0.2702380952380952
73563934,0.17965367965367962,0.4654761904761905
46730069,0.24458874458874455,0.35595238095238096
51971896,0.28030303030303033,0.1630952380952381
32229124,0.2662337662337662,0.4142857142857143
21871082,0.22619047619047616,0.36904761904761907
11712029,0.22186147186147184,0.2571428571428571
98203799,0.20454545454545453,0.30238095238095236
49172436,0.1948051948051948,0.41309523809523807
33929435,0.2510822510822511,0.425
62001204,0.25757575757575757,0.3404761904761905
95223767,0.3246753246753246,0.2642857142857143
69630112,0.3625541125541125,0.36904761904761907
45649204,0.35173160173160173,0.3107142857142857
49243008,0.3051948051948052,0.24047619047619048
29111960,0.42640692640692646,0.3619047619047619
92292473,0.2889610389610389,0.2833333333333333
48422128,0.29978354978354976,0.2154761904761905
89149042,0.3051948051948052,0.36904761904761907
49534972,0.24134199134199133,0.2619047619047619
19293633,0.47186147186147187,0.2988095238095238
36690231,0.33658008658008653,0.4714285714285714
96232199,0.4036796536796537,0.2773809523809524
32229666,0.2705627705627705,0.39166666666666666
24489169,0.2186147186147186,0.48214285714285715
33210162,0.3593073593073593,0.3535714285714286
19283777,0.39610389610389607,0.4023809523809524
42239229,0.35389610389610393,0.1523809523809524
97922782,0.3852813852813853,0.35119047619047616
79820322,0.303030303030303,0.3142857142857143
42622221,0.3398268398268398,0.24047619047619048
62034918,0.22402597402597402,0.2702380952380952
68729128,0.2662337662337662,0.5880952380952381
39779978,0.41666666666666663,0.24166666666666667
24891318,0.2564935064935065,0.31785714285714284
50309992,0.19372294372294369,0.25
22242314,0.2510822510822511,0.39285714285714285
27128217,0.4112554112554112,0.6
82845892,0.354978354978355,0.35714285714285715
24718698,0.37554112554112556,0.2857142857142857
26791216,0.2911255411255411,0.2869047619047619
22139794,0.369047619047619,0.23333333333333334
32843212,0.2597402597402597,0.24761904761904763
92369022,0.22294372294372292,0.33095238095238094
21124827,0.29545454545454547,0.2976190476190476
80268692,0.27813852813852813,0.2654761904761905
68246192,0.4577922077922078,0.29285714285714287
20887242,0.3484848484848485,0.30357142857142855
99282112,0.4101731601731602,0.3392857142857143
62821698,0.3116883116883117,0.20714285714285716
44740992,0.3051948051948052,0.26785714285714285
21903941,0.2792207792207792,0.3119047619047619
87319124,0.3582251082251082,0.5916666666666667
29999160,0.316017316017316,0.5535714285714286
74212683,0.24025974025974023,0.4392857142857143
49286808,0.380952380952381,0.31666666666666665
79822914,0.3474025974025974,0.26071428571428573
32283371,0.29761904761904756,0.24761904761904763
9918218,0.3192640692640692,0.3392857142857143
69817260,0.2824675324675324,0.4369047619047619
23912991,0.29004329004329005,0.31785714285714284
41917884,0.41666666666666663,0.3630952380952381
3022911,0.30627705627705626,0.544047619047619
4966373,0.23376623376623373,0.30952380952380953
62291974,0.3906926406926407,0.30952380952380953
1423299,0.29329004329004327,0.45714285714285713
71292796,0.3593073593073593,0.2892857142857143
22132943,0.2597402597402597,0.25
31409431,0.30194805194805197,0.2845238095238095
24498939,0.3582251082251082,0.3047619047619048
12221767,0.2857142857142857,0.49047619047619045
78192192,0.2824675324675324,0.23214285714285715
24229024,0.262987012987013,0.19523809523809524
94214928,0.2424242424242424,0.2511904761904762
24523819,0.3852813852813853,0.2261904761904762
11298699,0.158008658008658,0.3488095238095238
11993291,0.2824675324675324,0.3761904761904762
22849336,0.14826839826839824,0.5654761904761905
12377227,0.2056277056277056,0.3761904761904762
21772983,0.4253246753246753,0.2154761904761905
30082267,0.17316017316017315,0.5
23233728,0.34307359307359303,0.25357142857142856
22917813,0.30194805194805197,0.4785714285714286
30614933,0.3668831168831169,0.22142857142857142
21222992,0.4134199134199134,0.2785714285714286
24947982,0.34523809523809523,0.22142857142857142
37239111,0.30086580086580084,0.4166666666666667
52973603,0.29437229437229434,0.20357142857142857
74861229,0.2532467532467532,0.5261904761904762
56826949,0.30194805194805197,0.305952380952381
21407996,0.08982683982683982,0.5083333333333333
49263139,0.41450216450216454,0.27380952380952384
74102772,0.2716450216450216,0.4142857142857143
59122844,0.34415584415584416,0.27976190476190477
98396246,0.2694805194805195,0.2988095238095238
91322627,0.23701298701298698,0.475
74120946,0.38852813852813856,0.48333333333333334
46470103,0.27813852813852813,0.2226190476190476
12729982,0.145021645021645,0.4726190476190476
39169287,0.21212121212121207,0.2261904761904762
14494122,0.354978354978355,0.4166666666666667
21122234,0.22619047619047616,0.47023809523809523
13123229,0.49134199134199136,0.29404761904761906
43144629,0.22186147186147184,0.43333333333333335
48176334,0.2846320346320346,0.3404761904761905
92749237,0.22727272727272727,0.2392857142857143
71307317,0.25541125541125537,0.48333333333333334
39881230,0.3246753246753246,0.39285714285714285
68992161,0.13095238095238093,0.5571428571428572
30288633,0.3116883116883117,0.2785714285714286
74994112,0.14069264069264067,0.4083333333333333
27182642,0.25757575757575757,0.5642857142857143
16208219,0.2759740259740259,0.2511904761904762
3296718,0.25757575757575757,0.3869047619047619
30122711,0.42857142857142855,0.2845238095238095
22721362,0.13528138528138528,0.6440476190476191
93403664,0.2911255411255411,0.21071428571428572
73812529,0.3311688311688311,0.29285714285714287
72826629,0.1277056277056277,0.23095238095238096
18116249,0.20454545454545453,0.21071428571428572
33382928,0.1201298701298701,0.7202380952380952
23239923,0.12987012987012986,0.3964285714285714
83020493,0.329004329004329,0.37857142857142856
9328894,0.20887445887445888,0.3630952380952381
24224224,0.35173160173160173,0.33690476190476193
28292721,0.3051948051948052,0.24642857142857144
42222712,0.2510822510822511,0.24285714285714285
83249724,0.15259740259740256,0.5
39456314,0.3528138528138528,0.25357142857142856
96212224,0.18290043290043287,0.24285714285714285
83139701,0.16558441558441558,0.35595238095238096
89380491,0.3235930735930736,0.475
34164189,0.28030303030303033,0.24166666666666667
33920221,0.7175324675324675,0.27380952380952384
41161710,0.29653679653679654,0.2130952380952381
60311931,0.28354978354978355,0.4714285714285714
72208467,0.3225108225108225,0.4607142857142857
78663010,0.3495670995670996,0.4785714285714286
93914372,0.25216450216450215,0.2261904761904762
12923791,0.2705627705627705,0.2488095238095238
46342229,0.3149350649350649,0.3952380952380952
28881741,0.2305194805194805,0.26666666666666666
80782061,0.17316017316017315,0.45476190476190476
18927630,0.3073593073593074,0.3392857142857143
87223229,0.5346320346320347,0.3619047619047619
30833623,0.4577922077922078,0.1738095238095238
31163134,0.2435064935064935,0.37976190476190474
32319269,0.3571428571428571,0.25833333333333336
76120699,0.23701298701298698,0.31547619047619047
12337429,0.29329004329004327,0.2702380952380952
93946133,0.3149350649350649,0.3
79968898,0.20995670995670992,0.2845238095238095
22421032,0.3603896103896104,0.40476190476190477
17132997,0.29004329004329005,0.35714285714285715
39234306,0.4231601731601731,0.21071428571428572
34774439,0.29545454545454547,0.43452380952380953
62277941,0.2564935064935065,0.2976190476190476
21271792,0.7316017316017317,0.24285714285714285
98992191,0.5010822510822511,0.30833333333333335
12139707,0.37662337662337664,0.28214285714285714
12321942,0.36796536796536794,0.4595238095238095
12393016,0.4935064935064935,0.2833333333333333
46411633,0.1331168831168831,0.5011904761904762
28033191,0.3214285714285714,0.444047619047619
83949732,0.19696969696969696,0.375
72734212,0.2705627705627705,0.4988095238095238
89127118,0.40584415584415584,0.38095238095238093
13192062,0.18290043290043287,0.3952380952380952
93441221,0.21645021645021645,0.32976190476190476
27993992,0.14718614718614714,0.3130952380952381
22312012,0.514069264069264,0.3047619047619048
13939289,0.20238095238095236,0.525
31270326,0.316017316017316,0.275
11294236,0.4502164502164502,0.3142857142857143
59399392,0.37012987012987014,0.2488095238095238
97116541,0.38419913419913415,0.3202380952380952
22307338,0.3906926406926407,0.29285714285714287
63219344,0.3906926406926407,0.2392857142857143
83479324,0.408008658008658,0.22857142857142856
13331626,0.4015151515151515,0.32142857142857145
72416202,0.2424242424242424,0.28214285714285714
42911238,0.3906926406926407,0.3142857142857143
21833224,0.2251082251082251,0.6023809523809524
24842892,0.2662337662337662,0.32261904761904764
15223692,0.2662337662337662,0.5702380952380952
86224192,0.24458874458874455,0.4797619047619048
22301126,0.23701298701298698,0.37142857142857144
19483973,0.2716450216450216,0.44285714285714284
86213132,0.11580086580086578,0.3107142857142857
1926134,0.21103896103896103,0.1988095238095238
90868274,0.3311688311688311,0.430952380952381
93174626,0.2662337662337662,0.3476190476190476
2921723,0.329004329004329,0.29523809523809524
78262266,0.23268398268398266,0.32261904761904764
22324214,0.41450216450216454,0.2773809523809524
99773391,0.3787878787878788,0.25833333333333336
81220362,0.22186147186147184,0.3904761904761905
17869294,0.19588744588744586,0.29285714285714287
89982317,0.4112554112554112,0.2642857142857143
39126127,0.19372294372294369,0.3547619047619048
32221809,0.24999999999999997,0.7035714285714286
16782487,0.2846320346320346,0.3119047619047619
74934933,0.35389610389610393,0.22142857142857142
10813922,0.2056277056277056,0.24642857142857144
37193918,0.22619047619047616,0.48214285714285715
23969999,0.3203463203463203,0.20476190476190476
11132144,0.25216450216450215,0.4773809523809524
41921132,0.23376623376623373,0.36666666666666664
22803433,0.6006493506493507,0.21428571428571427
49284043,0.4036796536796537,0.2523809523809524
97158397,0.3614718614718615,0.45476190476190476
33210481,0.4329004329004329,0.30714285714285716
62200119,0.34523809523809523,0.20476190476190476
3839927,0.2478354978354978,0.45357142857142857
91126926,0.3311688311688311,0.36904761904761907
17186292,0.2489177489177489,0.75
96092086,0.380952380952381,0.444047619047619
27347913,0.10930735930735928,0.41309523809523807
79799027,0.42207792207792205,0.4845238095238095
23373322,0.16233766233766234,0.24761904761904763
92229391,0.3311688311688311,0.2857142857142857
73544498,0.28354978354978355,0.2976190476190476
88224931,0.3051948051948052,0.4119047619047619
67274632,0.24458874458874455,0.32857142857142857
93498018,0.29220779220779214,0.23214285714285715
64806229,0.23809523809523808,0.5321428571428571
14462828,0.3268398268398268,0.30714285714285716
39939233,0.3852813852813853,0.36547619047619045
5039123,0.29329004329004327,0.5845238095238096
91463292,0.2867965367965367,0.4785714285714286
99199514,0.30627705627705626,0.39166666666666666
37314969,0.37662337662337664,0.29404761904761906
12221634,0.5238095238095238,0.30833333333333335
92323913,0.34632034632034625,0.3047619047619048
62919722,0.33658008658008653,0.2571428571428571
12296141,0.20887445887445888,0.3976190476190476
11204229,0.5735930735930735,0.34285714285714286
28242499,0.20779220779220778,0.4714285714285714
83249324,0.3333333333333333,0.23214285714285715
41569129,0.3203463203463203,0.3107142857142857
87319802,0.18181818181818182,0.30357142857142855
1321270,0.13203463203463203,0.3535714285714286
91924121,0.24675324675324675,0.35119047619047616
19497852,0.3138528138528138,0.36904761904761907
43808338,0.3333333333333333,0.23095238095238096
12342619,0.3246753246753246,0.31547619047619047
33202806,0.3203463203463203,0.7178571428571429
11080310,0.34415584415584416,0.4261904761904762
29136737,0.34090909090909083,0.2857142857142857
12962787,0.408008658008658,0.28809523809523807
81027394,0.4036796536796537,0.23809523809523808
72943366,0.35389610389610393,0.31666666666666665
4626696,0.29653679653679654,0.5428571428571428
39767922,0.37662337662337664,0.25952380952380955
1329126,0.14826839826839824,0.3630952380952381
74623022,0.3495670995670996,0.7
98243392,0.1331168831168831,0.5321428571428571
72099621,0.43073593073593075,0.2726190476190476
22393031,0.3376623376623376,0.2630952380952381
87211142,0.2705627705627705,0.3488095238095238
29337992,0.2186147186147186,0.40714285714285714
29221194,0.34632034632034625,0.2785714285714286
91279867,0.18181818181818182,0.2
87039327,0.25216450216450215,0.3202380952380952
99780824,0.34632034632034625,0.35714285714285715
19222071,0.41233766233766234,0.30357142857142855
87976321,0.3138528138528138,0.26666666666666666
63492332,0.3170995670995671,0.24642857142857144
9392239,0.29220779220779214,0.4595238095238095
91967339,0.277056277056277,0.38571428571428573
70961674,0.10714285714285712,0.4607142857142857
88396622,0.18722943722943722,0.2857142857142857
11996722,0.18722943722943722,0.3607142857142857
22621923,0.43506493506493504,0.23809523809523808
6921364,0.4458874458874459,0.2916666666666667
20381292,0.3896103896103896,0.2130952380952381
32126334,0.19264069264069264,0.325
42712213,0.3712121212121212,0.24285714285714285
60699812,0.408008658008658,0.15714285714285714
94112683,0.170995670995671,0.3738095238095238
21327928,0.2889610389610389,0.3416666666666667
81920633,0.2716450216450216,0.26904761904761904
43219132,0.22077922077922074,0.3869047619047619
82911298,0.2846320346320346,0.26666666666666666
92918316,0.316017316017316,0.5761904761904761
67146779,0.23484848484848483,0.3523809523809524
27169273,0.24675324675324675,0.28809523809523807
43938369,0.31060606060606055,0.3630952380952381
93329223,0.2759740259740259,0.24642857142857144
29826972,0.26190476190476186,0.5785714285714286
43939238,0.2759740259740259,0.33095238095238094
78067968,0.23268398268398266,0.23333333333333334
11122377,0.30194805194805197,0.35595238095238096
83847178,0.25541125541125537,0.21428571428571427
22089532,0.2597402597402597,0.25
97230260,0.22619047619047616,0.28214285714285714
73236920,0.3149350649350649,0.25833333333333336
83884116,0.2705627705627705,0.6642857142857143
44912157,0.21103896103896103,0.3202380952380952
99841362,0.29870129870129863,0.31785714285714284
37904193,0.26190476190476186,0.24047619047619048
88779463,0.29220779220779214,0.3273809523809524
40226229,0.2294372294372294,0.3
91780834,0.2911255411255411,0.2511904761904762
32931961,0.19696969696969696,0.4166666666666667
81329046,0.4231601731601731,0.3488095238095238
21437329,0.2564935064935065,0.3821428571428571
18733992,0.34090909090909083,0.24285714285714285
42993230,0.40584415584415584,0.2845238095238095
30613439,0.08874458874458874,0.7321428571428571
83038114,0.42099567099567103,0.325
23442272,0.2694805194805195,0.5095238095238095
19332092,0.4047619047619048,0.6071428571428571
18948272,0.2543290043290043,0.39285714285714285
66186123,0.3203463203463203,0.3261904761904762
84337964,0.2792207792207792,0.3595238095238095
92124591,0.33008658008658004,0.2369047619047619
93823782,0.5010822510822511,0.31666666666666665
28946322,0.38203463203463206,0.35595238095238096
94952438,0.38419913419913415,0.23095238095238096
92747983,0.3246753246753246,0.28214285714285714
40166643,0.27813852813852813,0.31547619047619047
27371923,0.3181818181818182,0.37142857142857144
2742718,0.2489177489177489,0.45357142857142857
20273918,0.31277056277056275,0.2511904761904762
22199414,0.3279220779220779,0.5571428571428572
66809427,0.3181818181818182,0.21666666666666667
62683192,0.37770562770562777,0.35833333333333334
91892113,0.262987012987013,0.14642857142857144
39618937,0.35173160173160173,0.5369047619047619
28192714,0.2889610389610389,0.26785714285714285
2992189,0.2543290043290043,0.4083333333333333
92138177,0.329004329004329,0.5547619047619048
47817288,0.262987012987013,0.48095238095238096
19369232,0.3279220779220779,0.5511904761904762
7891960,0.41450216450216454,0.3416666666666667
60693060,0.34307359307359303,0.26785714285714285
92242772,0.3192640692640692,0.5321428571428571
62796817,0.47510822510822515,0.27976190476190477
51713992,0.23160173160173156,0.2904761904761905
96987012,0.29329004329004327,0.24523809523809523
23272973,0.23484848484848483,0.4654761904761905
19026840,0.24567099567099565,0.375
49121362,0.393939393939394,0.28214285714285714
97341236,0.41666666666666663,0.2904761904761905
93752994,0.37554112554112556,0.37976190476190474
